labels,mm_x,mm_y,mm_z,surfmm_x,surfmm_y,surfmm_z,vox_x,vox_y,vox_z,roi,roiNum
LP2,-54.19298245614036,-22.43859649122807,50.05263157894737,-53.19298245614036,-5.438596491228068,31.05263157894737,181,96,122,ctx-lh-postcentral,1022.0
LP3,-54.90697674418604,-32.09302325581395,51.46511627906976,-53.90697674418604,-15.093023255813948,32.46511627906976,181,95,112,ctx-lh-supramarginal,1031.0
LP4,-54.42500000000001,-41.75,51.775000000000006,-53.42500000000001,-24.75,32.775000000000006,181,95,103,ctx-lh-supramarginal,1031.0
LP5,-53.298245614035096,-51.70175438596492,52.49122807017544,-52.298245614035096,-34.70175438596492,33.49122807017544,180,94,93,ctx-lh-inferiorparietal,1008.0
LP6,-49.54761904761904,-59.35714285714286,49.42857142857143,-48.54761904761904,-42.35714285714286,30.42857142857143,176,97,85,ctx-lh-inferiorparietal,1008.0
LPT1,-29.571428571428584,-40.66666666666667,-15.714285714285722,-28.571428571428584,-23.66666666666667,-34.71428571428572,156,162,104,Left-Hippocampus,17.0
LPT2,-36.09090909090909,-37.36363636363636,-19.181818181818187,-35.09090909090909,-20.36363636363636,-38.18181818181819,163,166,107,ctx-lh-fusiform,1007.0
LPT3,-42.10526315789474,-34.736842105263165,-22.10526315789474,-41.10526315789474,-17.736842105263165,-41.10526315789474,169,169,110,ctx-lh-parahippocampal,1016.0
LPT4,-49.03846153846155,-31.269230769230774,-23.80769230769232,-48.03846153846155,-14.269230769230774,-42.80769230769232,176,170,113,ctx-lh-inferiortemporal,1009.0
RAT1,31.090909090909093,2.818181818181813,-46.36363636363637,32.09090909090909,19.818181818181813,-65.36363636363637,95,193,147,ctx-rh-fusiform,2007.0
RAT2,40.51515151515152,-2.787878787878782,-45.18181818181819,41.51515151515152,14.212121212121218,-64.18181818181819,86,192,142,ctx-rh-inferiortemporal,2009.0
RAT3,48.888888888888886,-6.703703703703695,-40.18518518518519,49.888888888888886,10.296296296296305,-59.18518518518519,78,187,138,ctx-rh-inferiortemporal,2009.0
RAT4,54.11111111111112,-11.044444444444451,-32.644444444444446,55.11111111111112,5.955555555555549,-51.644444444444446,72,179,133,ctx-rh-inferiortemporal,2009.0
RDA1,20.05555555555556,-4.851851851851848,-18.925925925925924,21.05555555555556,12.148148148148152,-37.92592592592592,106,165,140,Right-Amygdala,54.0
RDA2,25.625,-6.666666666666657,-20.770833333333343,26.625,10.333333333333345,-39.77083333333334,101,167,138,Right-Amygdala,54.0
RDA3,29.38333333333334,-8.333333333333343,-20.5,30.38333333333334,8.666666666666657,-39.5,97,167,136,Right-Hippocampus,53.0
RDH1,27.422222222222217,-18.822222222222223,-17.311111111111103,28.422222222222217,-1.8222222222222229,-36.3111111111111,99,164,126,Right-Hippocampus,53.0
RDH2,31.459459459459453,-19.351351351351354,-16.675675675675677,32.45945945945945,-2.3513513513513544,-35.67567567567568,95,163,125,Right-Hippocampus,53.0
RDH3,35.0,-18.911764705882348,-17.85294117647058,36.0,-1.911764705882348,-36.85294117647058,92,164,126,Right-Hippocampus,53.0
RDH4,38.25,-17.785714285714292,-16.85714285714286,39.25,-0.7857142857142918,-35.85714285714286,88,163,127,ctx-rh-fusiform,2007.0
RFP2,22.98113207547169,60.8679245283019,25.62264150943396,23.98113207547169,77.8679245283019,6.6226415094339615,104,121,205,ctx-rh-rostralmiddlefrontal,2027.0
RFP4,38.5,48.04545454545453,30.045454545454547,39.5,65.04545454545453,11.045454545454549,88,116,193,ctx-rh-rostralmiddlefrontal,2027.0
RFP5,42.92857142857143,39.78571428571428,31.464285714285708,43.92857142857143,56.78571428571428,12.464285714285708,84,115,184,ctx-rh-rostralmiddlefrontal,2027.0
RFP6,46.875,31.34375,29.65625,47.875,48.34375,10.65625,80,117,176,ctx-rh-rostralmiddlefrontal,2027.0
RMT1,24.1219512195122,-24.63414634146342,-18.756097560975604,25.1219512195122,-7.6341463414634205,-37.7560975609756,102,165,120,Right-Hippocampus,53.0
RMT2,33.71428571428571,-26.53571428571429,-23.10714285714286,34.71428571428571,-9.535714285714292,-42.10714285714286,93,170,118,Right-Hippocampus,53.0
RMT3,41.08571428571429,-25.114285714285717,-25.628571428571437,42.08571428571429,-8.114285714285714,-44.62857142857143,85,172,119,ctx-rh-fusiform,2007.0
RMT4,49.56,-23.760000000000005,-26.840000000000003,50.56,-6.760000000000005,-45.84,77,173,121,ctx-rh-inferiortemporal,2009.0
ROF1,40.33333333333333,44.0,-14.416666666666655,41.33333333333333,61.0,-33.41666666666666,86,161,189,ctx-rh-parsorbitalis,2019.0
ROF3,54.315789473684205,39.86842105263159,-4.921052631578959,55.315789473684205,56.86842105263159,-23.92105263157896,72,151,184,ctx-rh-parstriangularis,2020.0
ROF4,55.88461538461539,34.576923076923066,3.1538461538461604,56.88461538461539,51.576923076923066,-15.84615384615384,71,143,179,ctx-rh-parstriangularis,2020.0
ROF5,55.375,27.849999999999994,11.074999999999989,56.375,44.85,-7.925000000000011,71,135,172,ctx-rh-parstriangularis,2020.0
ROF6,55.58333333333333,19.194444444444457,17.666666666666657,56.58333333333333,36.19444444444446,-1.3333333333333428,71,129,164,ctx-rh-parstriangularis,2020.0
RPT1,43.72340425531915,-59.91489361702128,-17.531914893617028,44.72340425531915,-42.91489361702128,-36.53191489361703,83,164,85,ctx-rh-fusiform,2007.0
RPT2,49.79069767441861,-51.279069767441854,-20.27906976744185,50.79069767441861,-34.279069767441854,-39.279069767441854,77,167,93,ctx-rh-fusiform,2007.0
RPT3,53.60869565217391,-43.78260869565217,-23.34782608695653,54.60869565217391,-26.78260869565217,-42.34782608695653,73,170,101,ctx-rh-inferiortemporal,2009.0
RPT4,55.90909090909091,-36.121212121212125,-25.090909090909093,56.90909090909091,-19.121212121212125,-44.09090909090909,71,172,108,ctx-rh-inferiortemporal,2009.0
LA1,-19.56756756756758,-3.297297297297291,-13.945945945945937,-18.56756756756758,13.702702702702709,-32.94594594594594,146,160,141,Left-Amygdala,18.0
LA2,-23.84782608695653,-5.065217391304344,-13.804347826086968,-22.84782608695653,11.934782608695656,-32.80434782608697,150,160,139,Left-Amygdala,18.0
LA3,-28.558139534883708,-7.116279069767444,-14.372093023255816,-27.558139534883708,9.883720930232556,-33.372093023255815,155,161,137,Left-Amygdala,18.0
LA6,-44.4375,-12.375,-15.854166666666655,-43.4375,4.625,-34.85416666666666,171,162,132,ctx-lh-superiortemporal,1030.0
LA7,-50.17142857142858,-13.171428571428578,-15.771428571428572,-49.17142857142858,3.828571428571422,-34.77142857142857,177,162,131,ctx-lh-middletemporal,1015.0
LA8,-55.22,-15.699999999999989,-16.25999999999999,-54.22,1.3000000000000114,-35.25999999999999,182,163,129,ctx-lh-middletemporal,1015.0
LA9,-60.46296296296296,-18.88888888888889,-16.851851851851848,-59.46296296296296,-1.8888888888888855,-35.85185185185185,187,163,126,ctx-lh-middletemporal,1015.0
LA10,-65.51282051282053,-20.92307692307692,-16.897435897435884,-64.51282051282053,-3.92307692307692,-35.897435897435884,192,163,124,ctx-lh-middletemporal,1015.0
LA11,-71.21428571428572,-22.45238095238095,-16.404761904761898,-70.21428571428572,-5.452380952380949,-35.4047619047619,198,163,122,ctx-lh-middletemporal,1015.0
LB1,-22.928571428571416,-17.35714285714286,-17.73809523809524,-21.928571428571416,-0.3571428571428612,-36.73809523809524,149,164,127,Left-Hippocampus,17.0
LB2,-28.0,-18.20930232558139,-15.976744186046515,-27.0,-1.2093023255813904,-34.97674418604652,155,162,126,Left-Hippocampus,17.0
LB3,-32.379999999999995,-20.52,-14.620000000000005,-31.379999999999995,-3.519999999999996,-33.620000000000005,159,161,124,Left-Hippocampus,17.0
LB4,-38.274509803921575,-22.0,-15.235294117647072,-37.274509803921575,-5.0,-34.23529411764707,165,162,123,Left-Hippocampus,17.0
LB5,-43.957142857142856,-22.742857142857147,-13.842857142857156,-42.957142857142856,-5.742857142857147,-32.84285714285716,170,160,122,ctx-lh-fusiform,1007.0
LB6,-48.70588235294119,-24.215686274509807,-11.372549019607844,-47.70588235294119,-7.215686274509807,-30.372549019607845,175,158,120,ctx-lh-middletemporal,1015.0
LB7,-52.5,-27.54166666666667,-12.5,-51.5,-10.541666666666671,-31.5,179,159,117,ctx-lh-middletemporal,1015.0
LB8,-58.09259259259258,-30.25925925925925,-12.59259259259258,-57.09259259259258,-13.259259259259252,-31.59259259259258,185,159,114,ctx-lh-middletemporal,1015.0
LB9,-63.7659574468085,-32.36170212765957,-11.170212765957444,-62.7659574468085,-15.36170212765957,-30.170212765957444,190,158,112,ctx-lh-middletemporal,1015.0
LB10,-68.82258064516128,-33.69354838709677,-8.209677419354847,-67.82258064516128,-16.69354838709677,-27.209677419354847,195,155,111,ctx-lh-middletemporal,1015.0
LC1,-24.65853658536585,-24.951219512195124,-14.341463414634148,-23.65853658536585,-7.951219512195124,-33.34146341463415,151,161,120,Left-Hippocampus,17.0
LC2,-28.904761904761894,-26.80952380952381,-12.190476190476204,-27.904761904761894,-9.80952380952381,-31.190476190476204,155,159,118,Left-Hippocampus,17.0
LC3,-32.866666666666674,-28.88888888888889,-9.711111111111109,-31.866666666666674,-11.888888888888886,-28.71111111111111,159,156,116,Left-Hippocampus,17.0
LC6,-46.44680851063831,-35.40425531914893,-5.042553191489361,-45.44680851063831,-18.40425531914893,-24.04255319148936,173,152,109,ctx-lh-middletemporal,1015.0
LC7,-50.65116279069767,-37.95348837209302,-4.023255813953483,-49.65116279069767,-20.95348837209302,-23.023255813953483,177,151,107,ctx-lh-middletemporal,1015.0
LC8,-54.28,-40.46,-2.460000000000008,-53.28,-23.459999999999997,-21.460000000000008,181,149,104,ctx-lh-bankssts,1001.0
LC9,-59.755102040816325,-43.0,-1.2040816326530717,-58.755102040816325,-26.0,-20.20408163265307,186,148,102,ctx-lh-bankssts,1001.0
LC10,-65.32075471698113,-45.94339622641509,0.0754716981132048,-64.32075471698113,-28.94339622641509,-18.924528301886795,192,146,99,ctx-lh-middletemporal,1015.0
LC11,-69.70588235294119,-47.76470588235294,3.333333333333343,-68.70588235294119,-30.764705882352946,-15.666666666666655,196,143,97,ctx-lh-middletemporal,1015.0
LD1,-22.783783783783772,-6.405405405405418,-32.72972972972974,-21.783783783783772,10.594594594594582,-51.72972972972974,149,179,138,ctx-lh-entorhinal,1006.0
LD2,-27.895833333333343,-5.229166666666657,-31.0,-26.895833333333343,11.770833333333345,-50.0,154,178,139,ctx-lh-entorhinal,1006.0
LD3,-33.91666666666666,-5.083333333333343,-31.78333333333333,-32.91666666666666,11.916666666666655,-50.78333333333333,160,178,139,ctx-lh-entorhinal,1006.0
LD4,-38.36842105263159,-6.26315789473685,-33.65789473684211,-37.36842105263159,10.73684210526315,-52.65789473684211,165,180,138,ctx-lh-fusiform,1007.0
LD5,-42.07272727272726,-6.236363636363649,-32.03636363636363,-41.07272727272726,10.763636363636351,-51.03636363636363,169,179,138,ctx-lh-inferiortemporal,1009.0
LD6,-47.89156626506025,-5.385542168674704,-29.819277108433734,-46.89156626506025,11.614457831325296,-48.81927710843374,174,176,139,ctx-lh-inferiortemporal,1009.0
LD7,-53.8170731707317,-4.243902439024396,-29.085365853658544,-52.8170731707317,12.756097560975604,-48.085365853658544,180,176,140,ctx-lh-middletemporal,1015.0
LD8,-60.51249999999999,-3.8249999999999886,-29.037499999999994,-59.51249999999999,13.175000000000011,-48.0375,187,176,141,ctx-lh-middletemporal,1015.0
LE1,-23.206896551724128,-20.13793103448276,-22.931034482758637,-22.206896551724128,-3.1379310344827616,-41.93103448275863,150,169,124,Left-Hippocampus,17.0
LE2,-27.290322580645157,-22.322580645161292,-21.35483870967741,-26.290322580645157,-5.322580645161295,-40.35483870967741,154,168,122,Left-Hippocampus,17.0
LE3,-31.895833333333343,-25.02083333333333,-21.5,-30.895833333333343,-8.020833333333329,-40.5,158,168,119,ctx-lh-parahippocampal,1016.0
LE4,-36.78571428571428,-28.02380952380952,-21.8095238095238,-35.78571428571428,-11.023809523809518,-40.8095238095238,163,168,116,ctx-lh-fusiform,1007.0
LE5,-41.209302325581405,-30.53488372093024,-20.139534883720927,-40.209302325581405,-13.53488372093024,-39.13953488372093,168,167,114,ctx-lh-fusiform,1007.0
LE6,-45.02000000000001,-34.620000000000005,-18.080000000000013,-44.02000000000001,-17.620000000000005,-37.08000000000001,172,165,110,ctx-lh-fusiform,1007.0
LE7,-49.48648648648648,-38.29729729729729,-16.02702702702703,-48.48648648648648,-21.29729729729729,-35.02702702702703,176,163,106,ctx-lh-inferiortemporal,1009.0
LE8,-53.08000000000001,-41.8,-16.28,-52.08000000000001,-24.8,-35.28,180,163,103,ctx-lh-inferiortemporal,1009.0
LE9,-56.36111111111112,-44.08333333333333,-14.666666666666655,-55.36111111111112,-27.08333333333333,-33.66666666666666,183,161,100,ctx-lh-inferiortemporal,1009.0
LE10,-61.05555555555554,-46.907407407407405,-14.074074074074076,-60.05555555555554,-29.907407407407405,-33.07407407407408,188,161,98,ctx-lh-inferiortemporal,1009.0
LE11,-66.32653061224491,-50.06122448979592,-12.918367346938766,-65.32653061224491,-33.06122448979592,-31.91836734693877,193,159,94,ctx-lh-inferiortemporal,1009.0
LF1,-32.43859649122808,-40.91228070175438,-20.614035087719287,-31.438596491228083,-23.912280701754383,-39.61403508771929,159,167,104,ctx-lh-fusiform,1007.0
LF2,-36.58333333333334,-44.10416666666667,-19.083333333333343,-35.58333333333334,-27.10416666666667,-38.08333333333334,163,166,100,ctx-lh-fusiform,1007.0
LF3,-39.48936170212767,-46.70212765957447,-15.851063829787222,-38.48936170212767,-29.702127659574472,-34.85106382978722,166,162,98,ctx-lh-fusiform,1007.0
LF4,-43.17391304347825,-49.10869565217391,-13.369565217391312,-42.17391304347825,-32.10869565217391,-32.36956521739131,170,160,95,ctx-lh-inferiortemporal,1009.0
LF5,-46.71875,-51.5,-10.4375,-45.71875,-34.5,-29.4375,173,157,93,ctx-lh-inferiortemporal,1009.0
LF6,-50.96428571428572,-54.42857142857143,-7.785714285714278,-49.96428571428572,-37.42857142857143,-26.78571428571428,177,154,90,ctx-lh-inferiortemporal,1009.0
LF7,-54.896551724137936,-56.93103448275862,-6.0,-53.896551724137936,-39.93103448275862,-25.0,181,153,88,ctx-lh-inferiortemporal,1009.0
LF8,-58.16666666666666,-59.86111111111112,-2.8888888888888857,-57.16666666666666,-42.86111111111112,-21.88888888888889,185,149,85,ctx-lh-middletemporal,1015.0
LF9,-61.625,-62.375,0.7249999999999943,-60.625,-45.375,-18.27500000000001,188,146,82,ctx-lh-middletemporal,1015.0
LI1,-24.39473684210526,15.71052631578948,-36.92105263157896,-23.39473684210526,32.71052631578948,-55.92105263157896,151,183,160,ctx-lh-entorhinal,1006.0
LI2,-29.05263157894737,15.94736842105263,-35.18421052631578,-28.05263157894737,32.94736842105263,-54.18421052631578,156,182,160,ctx-lh-entorhinal,1006.0
LI3,-33.60869565217391,15.717391304347814,-34.45652173913044,-32.60869565217391,32.717391304347814,-53.45652173913044,160,181,160,ctx-lh-entorhinal,1006.0
LI4,-38.375,15.25,-34.04166666666666,-37.375,32.25,-53.04166666666666,165,181,160,ctx-lh-temporalpole,1033.0
LI5,-43.866666666666674,14.688888888888895,-34.355555555555554,-42.866666666666674,31.688888888888897,-53.355555555555554,170,181,159,ctx-lh-superiortemporal,1030.0
LI6,-50.08823529411765,14.735294117647072,-33.05882352941177,-49.08823529411765,31.735294117647072,-52.05882352941177,177,180,159,ctx-lh-superiortemporal,1030.0
LJ1,-3.567567567567579,20.054054054054063,-27.108108108108095,-2.567567567567579,37.05405405405406,-46.1081081081081,130,174,165,ctx-lh-medialorbitofrontal,1014.0
LJ2,-5.379310344827587,22.32758620689654,-21.568965517241367,-4.379310344827587,39.32758620689654,-40.56896551724137,132,168,167,ctx-lh-medialorbitofrontal,1014.0
LJ3,-7.0,24.72222222222223,-14.5,-6.0,41.72222222222223,-33.5,134,161,169,ctx-lh-medialorbitofrontal,1014.0
LJ4,-8.151515151515156,26.212121212121215,-10.424242424242436,-7.151515151515156,43.21212121212122,-29.42424242424244,135,157,171,ctx-lh-medialorbitofrontal,1014.0
LJ5,-8.441860465116292,27.83720930232559,-4.930232558139522,-7.441860465116292,44.83720930232559,-23.93023255813952,135,151,172,ctx-lh-rostralanteriorcingulate,1026.0
LJ9,-14.673913043478253,33.36956521739131,16.586956521739125,-13.673913043478253,50.36956521739131,-2.4130434782608745,141,130,178,ctx-lh-superiorfrontal,1028.0
LJ10,-16.224489795918373,34.65306122448979,22.224489795918373,-15.224489795918371,51.65306122448979,3.224489795918373,143,124,179,ctx-lh-superiorfrontal,1028.0
LJ11,-18.065217391304344,36.52173913043478,26.673913043478265,-17.065217391304344,53.52173913043478,7.673913043478265,145,120,181,ctx-lh-rostralmiddlefrontal,1027.0
LQ2,-29.269230769230774,24.84615384615384,3.807692307692321,-28.269230769230774,41.84615384615384,-15.19230769230768,156,143,169,ctx-lh-insula,1035.0
LQ3,-35.72727272727272,26.69696969696969,4.636363636363626,-34.72727272727272,43.69696969696969,-14.363636363636374,162,142,171,ctx-lh-parstriangularis,1020.0
LQ4,-42.47222222222223,27.861111111111114,5.5,-41.47222222222223,44.86111111111112,-13.5,169,141,172,ctx-lh-parstriangularis,1020.0
LQ5,-48.90243902439025,29.317073170731703,6.414634146341456,-47.90243902439025,46.3170731707317,-12.585365853658544,175,140,174,ctx-lh-parstriangularis,1020.0
LQ6,-54.69230769230768,28.115384615384613,6.461538461538453,-53.69230769230768,45.11538461538461,-12.538461538461547,181,140,173,ctx-lh-parstriangularis,1020.0
LS1,-29.446808510638306,-23.723404255319156,18.510638297872333,-28.446808510638306,-6.723404255319153,-0.4893617021276668,156,128,121,ctx-lh-insula,1035.0
LS2,-34.404255319148945,-23.765957446808518,19.61702127659575,-33.404255319148945,-6.765957446808514,0.6170212765957501,161,127,121,ctx-lh-insula,1035.0
LS3,-39.58181818181819,-23.872727272727275,19.345454545454544,-38.58181818181819,-6.872727272727275,0.3454545454545439,166,127,121,ctx-lh-supramarginal,1031.0
LS4,-44.85,-24.55,20.224999999999994,-43.85,-7.549999999999997,1.2249999999999943,171,126,120,ctx-lh-supramarginal,1031.0
LS5,-51.21311475409837,-25.65573770491804,20.08196721311475,-50.21311475409837,-8.655737704918039,1.0819672131147513,178,126,119,ctx-lh-supramarginal,1031.0
LS6,-55.62295081967213,-27.08196721311475,20.47540983606558,-54.62295081967213,-10.081967213114751,1.4754098360655803,182,126,117,ctx-lh-supramarginal,1031.0
LS7,-61.75925925925927,-28.18518518518519,19.740740740740748,-60.75925925925927,-11.18518518518519,0.7407407407407476,188,127,116,ctx-lh-supramarginal,1031.0
LS8,-67.81428571428572,-27.685714285714283,21.51428571428572,-66.81428571428572,-10.685714285714283,2.51428571428572,194,125,117,ctx-lh-supramarginal,1031.0
LU2,-37.06521739130434,-25.434782608695656,1.9782608695652184,-36.06521739130434,-8.434782608695656,-17.02173913043478,164,145,119,ctx-lh-insula,1035.0
LU3,-42.97916666666666,-24.16666666666667,1.9375,-41.97916666666666,-7.166666666666671,-17.0625,169,145,120,ctx-lh-transversetemporal,1034.0
LU4,-48.24444444444444,-22.88888888888889,2.666666666666657,-47.24444444444444,-5.888888888888886,-16.333333333333343,175,144,122,ctx-lh-superiortemporal,1030.0
LU5,-54.0,-21.1875,2.625,-53.0,-4.1875,-16.375,181,144,123,ctx-lh-superiortemporal,1030.0
LU6,-60.11111111111112,-20.599999999999994,3.088888888888903,-59.11111111111112,-3.5999999999999943,-15.911111111111095,187,143,124,ctx-lh-superiortemporal,1030.0
LU7,-65.88,-19.200000000000003,2.4199999999999875,-64.88,-2.200000000000003,-16.580000000000013,192,144,125,ctx-lh-superiortemporal,1030.0
LA1,-15.15625,-7.78125,-14.6875,-14.15625,9.21875,-33.6875,142,161,137,Left-Hippocampus,17.0
LA2,-20.409090909090907,-7.75,-14.568181818181811,-19.409090909090907,9.25,-33.56818181818181,147,161,137,Left-Amygdala,18.0
LA3,-25.19999999999999,-7.199999999999989,-13.933333333333335,-24.19999999999999,9.800000000000011,-32.93333333333334,152,160,137,Left-Amygdala,18.0
LA4,-30.25999999999999,-6.819999999999993,-15.939999999999998,-29.25999999999999,10.180000000000009,-34.94,157,162,138,Left-Amygdala,18.0
LA6,-40.29166666666666,-7.083333333333343,-19.125,-39.29166666666666,9.916666666666655,-38.125,167,166,137,ctx-lh-superiortemporal,1030.0
LA7,-45.975,-6.150000000000006,-18.849999999999994,-44.975,10.849999999999994,-37.85,172,165,138,ctx-lh-superiortemporal,1030.0
LA8,-50.96296296296296,-5.259259259259267,-18.70370370370369,-49.96296296296296,11.740740740740732,-37.703703703703695,177,165,139,ctx-lh-middletemporal,1015.0
